Lambda,Generated Packets,Q1#,Q1 Avg Wait,Q1 Drop Rate,Q2#,Q2 Avg Wait,Q2 Drop Rate,Q3#,Q3 Avg Wait,Q3 Drop Rate,Total Avg Wait Time,Total Avg Drop Rate,
1,1001968,801105,0.00044764854023011225,0.024426261226680648,100269,0.00046391303345120756,0.015288872931813422,100594,0.00047738338379270964,0.006461617989144482,0.0004522614333805143,0.021708278108682113,
500,999877,799866,0.00045019282766770773,0.024719140456026384,100038,0.0004624205312538992,0.015284192007037326,99973,0.00048048816402965493,0.0067818310943954865,0.0004544453013954435,0.021981703749561196,
1000,1000491,800691,0.00045359154538946914,0.02531938038519229,100108,0.00046664790099337756,0.015133655651895953,99692,0.00048054519672365714,0.006179031416763632,0.0004575836942999537,0.022393005034528048,
1500,999919,800855,0.0004603478466620833,0.025277984154434947,99766,0.0004751461237868105,0.015506284706212537,99298,0.0004884971039542655,0.006908497653527765,0.0004646197225502547,0.022478820784483544,
2000,999006,799183,0.0004664048699006406,0.02515443897079893,100103,0.00048454507553002306,0.015024524739518296,99720,0.000502408604959607,0.006468110709987966,0.00047181643045603156,0.02227414049565268,
2500,1000776,800587,0.00047571800692068427,0.02551752651491968,100341,0.0004921996052915339,0.015556950797779572,99848,0.0005158482289209435,0.006279544908260556,0.00048137432009007783,0.02259946281685412,
3000,1000557,800643,0.0004886994887305694,0.025706838128853934,100202,0.0005150468990795195,0.015508672481587193,99712,0.0005430065267586677,0.006388398587933248,0.0004967501311104145,0.022760322500367296,
3500,999669,800223,0.0005042935031560622,0.02620394565015002,99422,0.0005338764889966763,0.016173482730180443,100024,0.0005729643557421871,0.006998320403103255,0.0005141066842963317,0.02328470723809581,
4000,999252,799359,0.0005237986205591029,0.026212252567369605,100227,0.0005672913867125208,0.015784169934249255,99666,0.0006231953585966654,0.006903056207733831,0.000538074924000578,0.023240383807087702,
4500,1000526,800505,0.0005488807341532697,0.026319635729945473,100475,0.0005918311063487191,0.01571535207763125,99546,0.0006807162626590966,0.006841058405159424,0.0005663107041560269,0.02331673539718108,
5000,1000609,800656,0.000590993988576873,0.026964139405687336,100100,0.0006658369416147217,0.016743256743256742,99853,0.0008086961696355191,0.006820025437392968,0.0006202061938282169,0.023931425761711117,
5500,999763,799863,0.0006306217288827654,0.027050882463621896,99737,0.0007427133643506946,0.01612240191704182,100163,0.0009515706552375274,0.006938689935405289,0.0006739588905472411,0.023945675125004628,
6000,1000195,800288,0.0007092394364920589,0.027103992562677436,99872,0.0008715233595146419,0.01618071131047741,100035,0.0012137137440034883,0.007167491378017694,0.000775899145160907,0.0240193162333345,
6500,1000128,799749,0.0008024746306563943,0.02738984356341802,100542,0.001067876161962836,0.016858626245748045,99837,0.0016387033268682111,0.006971363322215211,0.0009126310957331861,0.02429289051001472,
7000,1000168,800080,0.0009602949952213516,0.027897210278972105,99913,0.0013920953698719407,0.017595307917888565,100175,0.00249577701972819,0.007496880459196407,0.001157221294240565,0.024824829428655985,
7100,999677,799111,0.001028729114292217,0.028143774769712842,100246,0.0015364887036833756,0.017147816371725556,100320,0.0028332891192085997,0.007346491228070176,0.001260738380776602,0.024954060161432142,
7200,999443,799867,0.0010499325345907603,0.02773336067121159,100053,0.0016022924770295874,0.01689104774469531,99523,0.0030588905986216205,0.006943118676084925,0.0013052775644997827,0.024577689773203674,
7300,1000744,801274,0.0011253578514206293,0.02802162556129364,99713,0.0017940512202034695,0.017339765125911365,99757,0.003469114384652023,0.007037100153372696,0.0014256180002369407,0.024865500067949447,
7400,997964,799063,0.0011734376736852999,0.02829313833827871,99483,0.001891611945484831,0.01752058140586834,99418,0.003930950305937021,0.0077953690478585365,0.0015197352575206581,0.02517726090319891,
7500,998478,798536,0.0012356994907930271,0.028152769568310008,99401,0.0020769216691106105,0.01796762608022052,100541,0.0043839346832402325,0.007091634258660646,0.0016364544801175918,0.02501807751397627,
7600,999704,799548,0.001327646339081355,0.028253463206711793,100325,0.0022641574796036096,0.01792175429852978,99831,0.004993606769064461,0.007202171670122507,0.001787714495114065,0.025114433872426237,
7700,1000493,799983,0.0015243322754943372,0.02862560829417625,99887,0.0027601924216134302,0.01722946930030935,100623,0.00651996029910151,0.007344245351460402,0.002150145190761896,0.02534750368068542,
7800,1001350,800957,0.0015558558724446175,0.028514639362662415,100440,0.002869693002402806,0.01745320589406611,99953,0.006937267283490876,0.0071433573779676445,0.0022248028101799176,0.02527188295800669,
7900,1000229,800142,0.0017457877567088112,0.028966108515738456,99747,0.003314152274111765,0.01718347418969994,100340,0.008857073276371606,0.007823400438509069,0.002615574620077488,0.025670121542166843,
8000,1001596,801422,0.002034315362923851,0.02871770428064116,100158,0.00406203398438107,0.0170929930709479,100016,0.011005010917608032,0.0076687729963205884,0.0031328674021544062,0.02545337641124765,
8100,998689,798336,0.0021479947209068853,0.028670885441718776,99919,0.004388360435625963,0.017844454007746275,100434,0.012226528191641144,0.007228627755540952,0.003385699884825541,0.025431340487378953,
8200,998839,798244,0.0025412928622776886,0.029170278761882332,100654,0.005289212895616176,0.01752538398871381,99941,0.015370264611867671,0.008054752303859276,0.004101834059268813,0.025884051383656424,
8300,1000112,800498,0.0028050705369989794,0.03129676776206811,99696,0.005976687079628295,0.020020863424811425,99918,0.01785105927888289,0.010008206729518205,0.004624429354756837,0.028045858863807255,
8400,1000493,800300,0.003597120938431936,0.03339622641509434,100278,0.007917163306190899,0.02194898183051118,99915,0.024450231837557703,0.011890106590602011,0.006112624579177176,0.03010116012805687,
8500,1000019,799990,0.004498504638785591,0.03942924286553582,99836,0.009844126451765117,0.028045995432509314,100193,0.031052449339505045,0.018384517880490652,0.007692648830765773,0.03618431249806254,
8600,1000467,799977,0.004976754796275011,0.04737136192665539,100098,0.010894982920742917,0.03563507762392855,100392,0.034257996265086625,0.026247111323611443,0.008507111312121854,0.04407741584679954,
8700,1001445,801395,0.006471584933397199,0.08015273367066178,99538,0.013755648825134586,0.06937049167152243,100512,0.04197644261268818,0.06083850684495384,0.010759094888229112,0.0771425290455292,
8800,998929,800150,0.006772891553188194,0.15645566456289445,99149,0.013915616754587955,0.14788853140223301,99630,0.04191034730343634,0.1408812606644585,0.010986342937011043,0.1540519896809483,
8900,1001363,800721,0.006918372338925591,0.32454625268976334,100277,0.013648581721247485,0.3186174297196765,100365,0.03989846129375615,0.31188163204304287,0.010897880104024414,0.32268318282181385,
