Lambda,Generated Packets,Q1#,Q1 Avg Wait,Q1 Drop Rate,Total Avg Wait Time,Total Avg Drop Rate
12500,100461,100461,0.000107875736553,0.005544440130996,0.000107875736553,0.005544440130996
12600,100153,100153,0.000108041057865,0.005671322876,0.000108041057865,0.005671322876
12700,99998,99998,0.000107237087833,0.005520110402208,0.000107237087833,0.005520110402208
12800,100179,100179,0.000107436292869,0.005749708022639,0.000107436292869,0.005749708022639
12900,99886,99886,0.000107611199036,0.005456220090904,0.000107611199036,0.005456220090904
13000,100130,100130,0.000107484549133,0.005952262059323,0.000107484549133,0.005952262059323
13100,99943,99943,0.000107990140172,0.005653222336732,0.000107990140172,0.005653222336732
13200,99937,99937,0.000108490625117,0.005473448272412,0.000108490625117,0.005473448272412
13300,99991,99991,0.000107950354746,0.006130551749657,0.000107950354746,0.006130551749657
13400,99463,99463,0.000108320533082,0.005620180368579,0.000108320533082,0.005620180368579
13500,100305,100305,0.000108583510392,0.005263944967848,0.000108583510392,0.005263944967848
13600,100053,100053,0.000108764019974,0.005966837576085,0.000108764019974,0.005966837576085
13700,99225,99225,0.00010894527692,0.00591584782061,0.00010894527692,0.00591584782061
13800,99842,99842,0.000109141473161,0.006149716552152,0.000109141473161,0.006149716552152
13900,99973,99973,0.000109777861828,0.006271693357206,0.000109777861828,0.006271693357206
14000,99892,99892,0.000109578985628,0.005946422135907,0.000109578985628,0.005946422135907
14100,100354,100354,0.000109332471582,0.005570281204536,0.000109332471582,0.005570281204536
14200,99499,99499,0.000109411680269,0.005608096563785,0.000109411680269,0.005608096563785
14300,99857,99857,0.000110371373807,0.005938492043622,0.000110371373807,0.005938492043622
14400,99823,99823,0.000110346412162,0.006060727487653,0.000110346412162,0.006060727487653
14500,99635,99635,0.000109938219222,0.005961760425553,0.000109938219222,0.005961760425553
14600,100159,100159,0.000111148392401,0.00599047514452,0.000111148392401,0.00599047514452
14700,99683,99683,0.000111090777243,0.005938826078669,0.000111090777243,0.005938826078669
14800,99843,99843,0.000111450069243,0.006099576334846,0.000111450069243,0.006099576334846
14900,100211,100211,0.000110804503779,0.005428545768429,0.000110804503779,0.005428545768429
15000,99889,99889,0.000111701451618,0.006627356365566,0.000111701451618,0.006627356365566
15100,100467,100467,0.000111831790881,0.00596215672808,0.000111831790881,0.00596215672808
15200,99868,99868,0.000111928248535,0.006007930468218,0.000111928248535,0.006007930468218
15300,99948,99948,0.000112952500976,0.006373314123344,0.000112952500976,0.006373314123344
15400,99747,99747,0.000112732956481,0.005764584398528,0.000112732956481,0.005764584398528
15500,100226,100226,0.000113155942283,0.006176042144753,0.000113155942283,0.006176042144753
15600,99893,99893,0.000113191942347,0.006156587548677,0.000113191942347,0.006156587548677
15700,99821,99821,0.000113290409116,0.006130974444255,0.000113290409116,0.006130974444255
15800,100197,100197,0.000113516414203,0.006237711707935,0.000113516414203,0.006237711707935
15900,99877,99877,0.000114062120975,0.006367832433894,0.000114062120975,0.006367832433894
16000,100288,100288,0.000114508742532,0.006092453733248,0.000114508742532,0.006092453733248
16100,100667,100667,0.000114904726548,0.005662232906514,0.000114904726548,0.005662232906514
16200,100025,100025,0.000114388318714,0.005728567858035,0.000114388318714,0.005728567858035
16300,100166,100166,0.000114011132006,0.006539145019268,0.000114011132006,0.006539145019268
16400,100168,100168,0.000115365648346,0.006119718872295,0.000115365648346,0.006119718872295
16500,100332,100332,0.000114800371831,0.00652832595782,0.000114800371831,0.00652832595782
16600,100355,100355,0.000115768051359,0.005988739973096,0.000115768051359,0.005988739973096
16700,100047,100047,0.000115734391101,0.006626885363879,0.000115734391101,0.006626885363879
16800,100127,100127,0.000117105058436,0.006112237458428,0.000117105058436,0.006112237458428
16900,100602,100602,0.000116737492898,0.006073437903819,0.000116737492898,0.006073437903819
17000,99741,99741,0.000116425749843,0.006556982584895,0.000116425749843,0.006556982584895
17100,100234,100234,0.000117040879019,0.006375082307401,0.000117040879019,0.006375082307401
17200,99583,99583,0.000117089461426,0.006487051002681,0.000117089461426,0.006487051002681
17300,99645,99645,0.000117643486486,0.006031411510864,0.000117643486486,0.006031411510864
17400,100184,100184,0.000117805397032,0.006448135430807,0.000117805397032,0.006448135430807
17500,100520,100520,0.00011853202581,0.006526064464783,0.00011853202581,0.006526064464783
17600,100353,100353,0.00011871297656,0.006347592996722,0.00011871297656,0.006347592996722
17700,100401,100401,0.000118913353511,0.006185197358592,0.000118913353511,0.006185197358592
17800,99193,99193,0.000118339130124,0.006562963112316,0.000118339130124,0.006562963112316
17900,99510,99510,0.000118891975,0.006542056074766,0.000118891975,0.006542056074766
18000,99740,99740,0.000120073864946,0.006095849207941,0.000120073864946,0.006095849207941
18100,99712,99712,0.00011947099901,0.006157734274711,0.00011947099901,0.006157734274711
18200,100331,100331,0.000120375897829,0.006807467283292,0.000120375897829,0.006807467283292
18300,99846,99846,0.000121204837863,0.006459948320413,0.000121204837863,0.006459948320413
18400,100060,100060,0.000120663062536,0.006256246252249,0.000120663062536,0.006256246252249
18500,100048,100048,0.00012082279322,0.0062170158324,0.00012082279322,0.0062170158324
18600,100080,100080,0.000121132544727,0.00691446842526,0.000121132544727,0.00691446842526
18700,99968,99968,0.000122231895813,0.006852192701665,0.000122231895813,0.006852192701665
18800,99845,99845,0.000122270130593,0.006560168260804,0.000122270130593,0.006560168260804
18900,99702,99702,0.000123576382029,0.006619726785822,0.000123576382029,0.006619726785822
19000,100787,100787,0.0001235146237,0.007282685266949,0.0001235146237,0.007282685266949
19100,100045,100045,0.000123041401477,0.006647008846019,0.000123041401477,0.006647008846019
19200,100285,100285,0.000123711225167,0.00658124345615,0.000123711225167,0.00658124345615
19300,100633,100633,0.000125906493984,0.006737352558306,0.000125906493984,0.006737352558306
19400,100124,100124,0.000124529661807,0.006511925212736,0.000124529661807,0.006511925212736
19500,99703,99703,0.00012487510987,0.006519362506645,0.00012487510987,0.006519362506645
19600,99925,99925,0.000126550662055,0.007225419064298,0.000126550662055,0.007225419064298
19700,99937,99937,0.000125588627817,0.006554129101334,0.000125588627817,0.006554129101334
19800,99644,99644,0.000125651220259,0.006593472763036,0.000125651220259,0.006593472763036
19900,99965,99965,0.000126796538237,0.007502625919072,0.000126796538237,0.007502625919072
20000,100182,100182,0.000126677962463,0.007176937972889,0.000126677962463,0.007176937972889
20100,99563,99563,0.000126809405234,0.006508441891064,0.000126809405234,0.006508441891064
20200,99727,99727,0.000128041843515,0.006347328206002,0.000128041843515,0.006347328206002
20300,100327,100327,0.000127612121078,0.007007086826079,0.000127612121078,0.007007086826079
20400,100132,100132,0.000128591766451,0.006541365397675,0.000128591766451,0.006541365397675
20500,99619,99619,0.000128628151308,0.006996657264177,0.000128628151308,0.006996657264177
20600,99429,99429,0.000128931314163,0.006527270715787,0.000128931314163,0.006527270715787
20700,100144,100144,0.000130056407033,0.007319459977632,0.000130056407033,0.007319459977632
20800,100094,100094,0.000131363657661,0.00643395208504,0.000131363657661,0.00643395208504
20900,100106,100106,0.000131461877272,0.006992587856872,0.000131461877272,0.006992587856872
21000,99845,99845,0.000131947363629,0.007010866843608,0.000131947363629,0.007010866843608
21100,99569,99569,0.000133071285753,0.006919824443351,0.000133071285753,0.006919824443351
21200,99851,99851,0.000130854621034,0.007070535097295,0.000130854621034,0.007070535097295
21300,100054,100054,0.000133892877957,0.007196114098387,0.000133892877957,0.007196114098387
21400,99891,99891,0.000133691847788,0.007418085713428,0.000133691847788,0.007418085713428
21500,100120,100120,0.000134772332049,0.007061526168598,0.000134772332049,0.007061526168598
21600,99979,99979,0.00013599813348,0.007471569029496,0.00013599813348,0.007471569029496
21700,100301,100301,0.000136140208851,0.007637012592098,0.000136140208851,0.007637012592098
21800,100144,100144,0.000137132648534,0.007589071736699,0.000137132648534,0.007589071736699
21900,99936,99936,0.000136790073267,0.007174591738713,0.000136790073267,0.007174591738713
22000,99772,99772,0.000136684146344,0.006785470873592,0.000136684146344,0.006785470873592
22100,99858,99858,0.000138505444137,0.007720963768551,0.000138505444137,0.007720963768551
22200,99749,99749,0.000139407837732,0.007779526611796,0.000139407837732,0.007779526611796
22300,100456,100456,0.000140447037843,0.007923867165724,0.000140447037843,0.007923867165724
22400,100084,100084,0.00013923120169,0.007503696894609,0.00013923120169,0.007503696894609
22500,99846,99846,0.000139999703092,0.00757166035695,0.000139999703092,0.00757166035695
22600,99471,99471,0.000140827994198,0.007740949623508,0.000140827994198,0.007740949623508
22700,100444,100444,0.000143780600569,0.007944725419139,0.000143780600569,0.007944725419139
22800,100794,100794,0.000144412131134,0.008373514296486,0.000144412131134,0.008373514296486
22900,99593,99593,0.000142007880871,0.008113019991365,0.000142007880871,0.008113019991365
23000,100049,100049,0.000144096398728,0.007696228847865,0.000144096398728,0.007696228847865
23100,100404,100404,0.000144854824203,0.008017608860205,0.000144854824203,0.008017608860205
23200,99683,99683,0.000145367078158,0.007804741029062,0.000145367078158,0.007804741029062
23300,99825,99825,0.000145837685995,0.007913849236163,0.000145837685995,0.007913849236163
23400,100087,100087,0.000145522590852,0.007683315515502,0.000145522590852,0.007683315515502
23500,100587,100587,0.000149703033977,0.007893664191198,0.000149703033977,0.007893664191198
23600,100382,100382,0.000148204673291,0.008477615508757,0.000148204673291,0.008477615508757
23700,100022,100022,0.000148057039113,0.007868268980824,0.000148057039113,0.007868268980824
23800,100451,100451,0.00015109209164,0.007854575862859,0.00015109209164,0.007854575862859
23900,100075,100075,0.000151317426839,0.007864101923557,0.000151317426839,0.007864101923557
24000,99835,99835,0.000150561952215,0.008143436670506,0.000150561952215,0.008143436670506
24100,99805,99805,0.000155126449007,0.008135864936626,0.000155126449007,0.008135864936626
24200,99978,99978,0.000154608396771,0.00845185940907,0.000154608396771,0.00845185940907
24300,99561,99561,0.000154779060743,0.00841695041231,0.000154779060743,0.00841695041231
24400,99917,99917,0.000158657637973,0.008386961177778,0.000158657637973,0.008386961177778
24500,100820,100820,0.000162037419405,0.008500297560008,0.000162037419405,0.008500297560008
24600,99638,99638,0.000159525380361,0.00880186274313,0.000159525380361,0.00880186274313
24700,100424,100424,0.000159980859173,0.008553732175576,0.000159980859173,0.008553732175576
24800,99729,99729,0.000161780802435,0.008462934552638,0.000161780802435,0.008462934552638
24900,100095,100095,0.000163688414513,0.008332084519706,0.000163688414513,0.008332084519706
25000,100120,100120,0.000164661167208,0.008619656412305,0.000164661167208,0.008619656412305
25100,99726,99726,0.000164138973148,0.009215249784409,0.000164138973148,0.009215249784409
25200,100096,100096,0.000164784754491,0.00915121483376,0.000164784754491,0.00915121483376
25300,100278,100278,0.000167661453137,0.009224356289515,0.000167661453137,0.009224356289515
25400,99805,99805,0.000165316153671,0.008997545213166,0.000165316153671,0.008997545213166
25500,99500,99500,0.000169234676791,0.00870351758794,0.000169234676791,0.00870351758794
25600,99903,99903,0.000171387442278,0.008908641382141,0.000171387442278,0.008908641382141
25700,99833,99833,0.00017167711833,0.008744603487825,0.00017167711833,0.008744603487825
25800,100256,100256,0.000172894862081,0.009196457069901,0.000172894862081,0.009196457069901
25900,99610,99610,0.000176199226901,0.009426764381086,0.000176199226901,0.009426764381086
26000,99916,99916,0.000178606323074,0.009207734496977,0.000178606323074,0.009207734496977
26100,100040,100040,0.000176486613181,0.00953618552579,0.000176486613181,0.00953618552579
26200,99936,99936,0.000184801648462,0.010056436119116,0.000184801648462,0.010056436119116
26300,99899,99899,0.000182194354866,0.009759857456031,0.000182194354866,0.009759857456031
26400,100309,100309,0.00018858078096,0.00966015013608,0.00018858078096,0.00966015013608
26500,100307,100307,0.000187506988695,0.009879669414896,0.000187506988695,0.009879669414896
26600,100014,100014,0.000186681654249,0.010248565200872,0.000186681654249,0.010248565200872
26700,99692,99692,0.000190979882686,0.010281667536011,0.000190979882686,0.010281667536011
26800,100179,100179,0.000189314192579,0.010221703151359,0.000189314192579,0.010221703151359
26900,100114,100114,0.000197601259319,0.011287132668758,0.000197601259319,0.011287132668758
27000,100353,100353,0.000199773283262,0.010423206082529,0.000199773283262,0.010423206082529
27100,99883,99883,0.000197619992097,0.010442217394351,0.000197619992097,0.010442217394351
27200,100160,100160,0.000200692504522,0.010862619808307,0.000200692504522,0.010862619808307
27300,100215,100215,0.000203709914291,0.010377687970863,0.000203709914291,0.010377687970863
27400,100562,100562,0.000211926871215,0.011922992780573,0.000211926871215,0.011922992780573
27500,99767,99767,0.000210850215488,0.011576974350236,0.000210850215488,0.011576974350236
27600,99625,99625,0.000207694252187,0.01122208281054,0.000207694252187,0.01122208281054
27700,99783,99783,0.000214220249766,0.011224356854374,0.000214220249766,0.011224356854374
27800,99616,99616,0.000213571465032,0.012066334725345,0.000213571465032,0.012066334725345
27900,99800,99800,0.000225283488504,0.011993987975952,0.000225283488504,0.011993987975952
28000,100202,100202,0.000226794440247,0.011925909662482,0.000226794440247,0.011925909662482
28100,100427,100427,0.000231826104985,0.012377149571331,0.000231826104985,0.012377149571331
28200,100165,100165,0.000224203765467,0.011501023311536,0.000224203765467,0.011501023311536
28300,99912,99912,0.000236736082477,0.012701177035792,0.000236736082477,0.012701177035792
28400,99392,99392,0.000234824297401,0.012707260141661,0.000234824297401,0.012707260141661
28500,100211,100211,0.00024456105636,0.0131422698107,0.00024456105636,0.0131422698107
28600,100512,100512,0.000259947591596,0.014266953199618,0.000259947591596,0.014266953199618
28700,99703,99703,0.000241792940296,0.013088873955648,0.000241792940296,0.013088873955648
28800,99717,99717,0.000258746498216,0.01494228667128,0.000258746498216,0.01494228667128
28900,99886,99886,0.000257270685684,0.013315179304407,0.000257270685684,0.013315179304407
29000,99844,99844,0.000266402989239,0.014572733464204,0.000266402989239,0.014572733464204
29100,99735,99735,0.000274661726312,0.014668872512157,0.000274661726312,0.014668872512157
29200,100089,100089,0.000286831333318,0.015815923827793,0.000286831333318,0.015815923827793
29300,100500,100500,0.000301008193163,0.015910447761194,0.000294262597511,0.015631431525897
29400,99951,99951,0.000287010626719,0.015837760502646,0.000287010626719,0.015837760502646
29500,99735,99735,0.000287295152534,0.015390785581792,0.000287295152534,0.015390785581792
29600,99607,99607,0.000294262597511,0.015631431525897,0.000301008193163,0.015910447761194
29700,99707,99707,0.000323161568608,0.016979750669462,0.000323161568608,0.016979750669462
29800,100291,100291,0.000325937948086,0.017877975092481,0.000325937948086,0.017877975092481
29900,100282,100282,0.000333611164249,0.017460760654953,0.000333611164249,0.017460760654953
30000,100114,100114,0.000339375440362,0.018379047885411,0.000339375440362,0.018379047885411
30100,99349,99349,0.000334009894618,0.01827899626569,0.000334009894618,0.01827899626569
30200,100516,100516,0.000371704740568,0.019728202475228,0.000371704740568,0.019728202475228
30300,99860,99860,0.000367818169512,0.019627478469858,0.000367818169512,0.019627478469858
30400,100355,100355,0.000393482130214,0.020915749090728,0.000393482130214,0.020915749090728
30500,99824,99824,0.000407949544596,0.021477800929636,0.000407949544596,0.021477800929636
30600,100157,100157,0.000412147781418,0.022484699022535,0.000412147781418,0.022484699022535
30700,99956,99956,0.000467908039053,0.02590139661451,0.000467908039053,0.02590139661451
30800,99389,99389,0.000437839703772,0.023533791465856,0.000437839703772,0.023533791465856
30900,100229,100229,0.000535825554404,0.029163216234822,0.000535825554404,0.029163216234822
31000,100179,100179,0.000562477074006,0.030894698489704,0.000562477074006,0.030894698489704
31100,99898,99898,0.000526233808024,0.029409998198162,0.000526233808024,0.029409998198162
31200,99695,99695,0.000565249234163,0.031134961632981,0.000565249234163,0.031134961632981
31300,100214,100214,0.000727345317259,0.039096333845571,0.000627345317259,0.033096333845571
31400,100016,100016,0.000655378180416,0.035964245720685,0.000655378180416,0.035964245720685
31500,100041,100041,0.000823559212165,0.045571315760538,0.000823559212165,0.045571315760538
31600,100472,100472,0.000950081208554,0.053069511903814,0.000950081208554,0.053069511903814
31700,100298,100298,0.000912116103448,0.050349957127759,0.000912116103448,0.050349957127759
31800,99828,99828,0.001250483668816,0.074317826661858,0.001250483668816,0.074317826661858
31900,100247,100247,0.001754971306802,0.105818627988868,0.001354971306802,0.085818627988868
32000,100184,100184,0.00106205677168,0.060259123213288,0.00176205677168,0.090259123213288
32100,100399,100399,0.002697690162614,0.164991683184095,0.00186718608235,0.113066885482128
32200,99932,99932,0.00186718608235,0.113066885482128,0.001974782469232,0.117318659730783
32300,100257,100257,0.002553047572375,0.155889364333662,0.002697690162614,0.164991683184095
32400,99771,99771,0.001974782469232,0.117318659730783,0.002553047572375,0.155889364333662
32500,99618,99618,0.003745377362073,0.249111606336204,0.003745377362073,0.249111606336204
32600,100293,100293,0.004841337618353,0.421913792587718,0.004445469421917,0.344223815897241
32700,100118,100118,0.004445469421917,0.344223815897241,0.004841337618353,0.421913792587718
