Lambda,Generated Packets,Q1#,Q1 Avg Wait,Q1 Drop Rate,Total Avg Wait Time,Total Avg Drop Rate
18600,99900,99900,0.000149958839652,0.007977977977978,0.000149958839652,0.007977977977978
18700,99837,99837,0.000148558158899,0.007402065366547,0.000148558158899,0.007402065366547
18800,99947,99947,0.000148839386242,0.008904719501336,0.000148839386242,0.008904719501336
18900,100181,100181,0.000150904544825,0.007815853305517,0.000150904544825,0.007815853305517
19000,99772,99772,0.000152221857992,0.008308944393217,0.000152221857992,0.008308944393217
19100,99670,99670,0.000152247657285,0.008357580014046,0.000152247657285,0.008357580014046
19200,99735,99735,0.000154385136387,0.008542637990675,0.000154385136387,0.008542637990675
19300,100009,100009,0.000154785098923,0.008449239568439,0.000154785098923,0.008449239568439
19400,99909,99909,0.000153966759979,0.008167432363451,0.000153966759979,0.008167432363451
19500,100179,100179,0.00015631684039,0.008175366094691,0.00015631684039,0.008175366094691
19600,100488,100488,0.000156825497524,0.008190032640713,0.000156825497524,0.008190032640713
19700,100185,100185,0.000158933628374,0.008883565404003,0.000158933628374,0.008883565404003
19800,99979,99979,0.000157589938988,0.008831854689485,0.000157589938988,0.008831854689485
19900,100098,100098,0.000159680436433,0.008271893544327,0.000159680436433,0.008271893544327
20000,100730,100730,0.000162941217205,0.009113471656905,0.000162941217205,0.009113471656905
20100,99992,99992,0.000162221037049,0.008830706456517,0.000162221037049,0.008830706456517
20200,99785,99785,0.000162035763046,0.008758831487699,0.000162035763046,0.008758831487699
20300,100030,100030,0.000163676645331,0.008867339798061,0.000163676645331,0.008867339798061
20400,99725,99725,0.00016486681242,0.008754073702682,0.00016486681242,0.008754073702682
20500,99871,99871,0.000165011024831,0.00875128916302,0.000165011024831,0.00875128916302
20600,100205,100205,0.000167347238319,0.008462651564293,0.000167347238319,0.008462651564293
20700,99981,99981,0.000165602567601,0.009071723627489,0.000165602567601,0.009071723627489
20800,99763,99763,0.000165980657478,0.008540240369676,0.000165980657478,0.008540240369676
20900,99666,99666,0.000168624920564,0.008869624545984,0.000168624920564,0.008869624545984
21000,100377,100377,0.000172675216609,0.009245145800333,0.000172675216609,0.009245145800333
21100,100197,100197,0.000170758430735,0.0088825014721,0.000170758430735,0.0088825014721
21200,99934,99934,0.000172197994787,0.009296135449397,0.000172197994787,0.009296135449397
21300,100199,100199,0.000172913888091,0.009331430453398,0.000172913888091,0.009331430453398
21400,99761,99761,0.000174725319582,0.009562855223985,0.000174725319582,0.009562855223985
21500,99938,99938,0.000173990059638,0.009155676519442,0.000173990059638,0.009155676519442
21600,99761,99761,0.000176129084121,0.008911298002225,0.000176129084121,0.008911298002225
21700,99812,99812,0.000180119428378,0.009357592273474,0.000180119428378,0.009357592273474
21800,99898,99898,0.000181469671351,0.009649842839696,0.000181469671351,0.009649842839696
21900,100873,100873,0.000185512886245,0.010111724643859,0.000185512886245,0.010111724643859
22000,99902,99902,0.000182727825449,0.009999799803808,0.000182727825449,0.009999799803808
22100,100445,100445,0.000186053719521,0.010114988302056,0.000186053719521,0.010114988302056
22200,99835,99835,0.000187584912862,0.010066609906346,0.000187584912862,0.010066609906346
22300,100525,100525,0.000191043007408,0.010226311862721,0.000191043007408,0.010226311862721
22400,100131,100131,0.000190993609912,0.010106760144211,0.000190993609912,0.010106760144211
22500,99682,99682,0.000191916867122,0.010473305110251,0.000191916867122,0.010473305110251
22600,99997,99997,0.000195437305721,0.010460313809414,0.000195437305721,0.010460313809414
22700,100295,100295,0.00019559095249,0.010668527842864,0.00019559095249,0.010668527842864
22800,100009,100009,0.000196017395108,0.011049005589497,0.000196017395108,0.011049005589497
22900,99756,99756,0.000196646207799,0.010285095633345,0.000196646207799,0.010285095633345
23000,100093,100093,0.000202496487507,0.010520216198935,0.000202496487507,0.010520216198935
23100,100406,100406,0.000205740627605,0.010885803637233,0.000205740627605,0.010885803637233
23200,100276,100276,0.0002071253699,0.011219035462125,0.0002071253699,0.011219035462125
23300,99953,99953,0.000206492019013,0.011285304092924,0.000206492019013,0.011285304092924
23400,99831,99831,0.000209984455799,0.010888401398363,0.000209984455799,0.010888401398363
23500,99630,99630,0.00020749910423,0.011030814011844,0.00020749910423,0.011030814011844
23600,99867,99867,0.000217334778375,0.011355102286041,0.000217334778375,0.011355102286041
23700,100048,100048,0.000218265331051,0.011754357908204,0.000218265331051,0.011754357908204
23800,99376,99376,0.000219303391488,0.011773466430527,0.000219303391488,0.011773466430527
23900,100515,100515,0.000219572401983,0.01200815798637,0.000219572401983,0.01200815798637
24000,100369,100369,0.000230446013418,0.012314559276271,0.000230446013418,0.012314559276271
24100,99626,99626,0.000231874029822,0.01213538634493,0.000231874029822,0.01213538634493
24200,100025,100025,0.0002380295202,0.013136715821045,0.0002380295202,0.013136715821045
24300,99391,99391,0.000232850044271,0.01214395669628,0.000232850044271,0.01214395669628
24400,99575,99575,0.000228338816392,0.012402711523977,0.000228338816392,0.012402711523977
24500,100033,100033,0.000232639969228,0.01235592254556,0.000232639969228,0.01235592254556
24600,99761,99761,0.000247417212282,0.01317147983681,0.000247417212282,0.01317147983681
24700,99986,99986,0.000246599208016,0.012551757246015,0.000246599208016,0.012551757246015
24800,99934,99934,0.000253299476102,0.013458882862689,0.000253299476102,0.013458882862689
24900,100416,100416,0.00026093963028,0.013862332695985,0.00026093963028,0.013862332695985
25000,99611,99611,0.000262312251624,0.014074750780536,0.000262312251624,0.014074750780536
25100,99613,99613,0.000264134741077,0.014546294158393,0.000264134741077,0.014546294158393
25200,99886,99886,0.000274980284226,0.014546583104739,0.000274980284226,0.014546583104739
25300,99967,99967,0.000285890645209,0.015365070473256,0.000285890645209,0.015365070473256
25400,100100,100100,0.00029149111983,0.015544455544456,0.00029149111983,0.015544455544456
25500,99152,99152,0.000275018551147,0.014291189285138,0.000275018551147,0.014291189285138
25600,99934,99934,0.000284722187708,0.014979886725239,0.000284722187708,0.014979886725239
25700,99818,99818,0.000297242712132,0.015538279668998,0.000297242712132,0.015538279668998
25800,99551,99551,0.000299867256921,0.015821036453677,0.000299867256921,0.015821036453677
25900,100222,100222,0.000307445983075,0.017062122088963,0.000307445983075,0.017062122088963
26000,99673,99673,0.000339703262229,0.018881743300593,0.000339703262229,0.018881743300593
26100,99624,99624,0.000329992835973,0.017726652212318,0.000329992835973,0.017726652212318
26200,100060,100060,0.000367159048171,0.019828103138117,0.000367159048171,0.019828103138117
26300,100278,100278,0.000373605087636,0.019804942260516,0.000373605087636,0.019804942260516
26400,100323,100323,0.000354465730575,0.01857001883915,0.000354465730575,0.01857001883915
26500,99546,99546,0.000355622867376,0.019076607799409,0.000355622867376,0.019076607799409
26600,99741,99741,0.000395630471355,0.02074372625099,0.000395630471355,0.02074372625099
26700,99766,99766,0.000385970631661,0.021640639095484,0.000385970631661,0.021640639095484
26800,100080,100080,0.000435340367427,0.023481215027978,0.000435340367427,0.023481215027978
26900,100107,100107,0.000422899197143,0.023005384238865,0.000422899197143,0.023005384238865
27000,100208,100208,0.000428107322789,0.023880328915855,0.000428107322789,0.023880328915855
27100,100110,100110,0.000479587989436,0.027649585455998,0.000479587989436,0.027649585455998
27200,99569,99569,0.000454578845696,0.024515662505398,0.000454578845696,0.024515662505398
27300,99922,99922,0.000535212437104,0.029002622045195,0.000535212437104,0.029002622045195
27400,100189,100189,0.000595846187607,0.033317030811766,0.000595846187607,0.033317030811766
27500,100226,100226,0.000683556924644,0.037924291102109,0.000683556924644,0.037924291102109
27600,100205,100205,0.000614494891738,0.033890524424929,0.000614494891738,0.033890524424929
27700,99715,99715,0.00070586498758,0.039011181868325,0.00070586498758,0.039011181868325
27800,100093,100093,0.000629930258624,0.034757675361914,0.000629930258624,0.034757675361914
27900,99792,99792,0.000778678675532,0.041977312810646,0.000778678675532,0.041977312810646
28000,100111,100111,0.001098016566801,0.063000069922386,0.001098016566801,0.063000069922386
28100,99821,99821,0.000932403393765,0.053375542220575,0.000932403393765,0.053375542220575
28200,100042,100042,0.001274209183008,0.072409587973051,0.001274209183008,0.072409587973051
28300,99803,99803,0.001675723926347,0.098143342384498,0.001675723926347,0.098143342384498
28400,100612,100612,0.002585330855777,0.161422096767781,0.002585330855777,0.161422096767781
28500,100201,100201,0.003433485529343,0.220686420295207,0.003433485529343,0.220686420295207
28600,100321,100321,0.004469943342995,0.306805155451002,0.004469943342995,0.306805155451002
