Lambda,Generated Packets,Q1#,Q1 Avg Wait,Q1 Drop Rate,Q2#,Q2 Avg Wait,Q2 Drop Rate,Q3#,Q3 Avg Wait,Q3 Drop Rate,Total Avg Wait Time,Total Avg Drop Rate,
7900,999391,799901,0.0008204480357949255,0.046234471515850084,100231,0.0021472314470618197,0.08025461184663428,99259,0.006398022201722665,0.10377900240784212,0.0015074756978717052,0.05536171528460833,
8000,1000710,800952,0.0008260057370112001,0.046338607057601455,100041,0.0023205665303758383,0.09060285283033956,99717,0.007307361853571483,0.12845352347142414,0.0016212598507944244,0.058946148234753325,
8100,999746,799431,0.0008487862568157998,0.047732699882791635,100437,0.0025234526906357567,0.0963688680466362,99878,0.008310212998288794,0.1470193636236208,0.001762449179896688,0.06253788462269416,
8200,999596,800449,0.0008677239245005093,0.04892254222317724,99226,0.00263511612611148,0.10587950738717675,99921,0.009983336771841034,0.18908938061068245,0.001954375341589203,0.06858770943461158,
8300,999024,799073,0.0008892315395129358,0.050198167126157434,100016,0.002863429398345065,0.11573148296272597,99935,0.010858807748897055,0.20957622454595487,0.002084158760013875,0.07270195711013949,
8400,999505,799768,0.0009139119864692275,0.051576207100059016,99637,0.003121969776976036,0.12512420084908216,100100,0.012780909562910378,0.2756943056943057,0.002322499948985174,0.08135326986858495,
8500,1000248,800191,0.0009246294878937268,0.052131303651253263,99786,0.0032343442208962315,0.13392660293027078,100271,0.01451676430566494,0.33642827936292646,0.0025176085737406225,0.08879097983700042,
8600,999858,799838,0.0009547088366381633,0.054094704177595966,99665,0.003548196208381605,0.15530025585712134,100355,0.015005220173621318,0.4619799711025858,0.0026234647841104626,0.10512192731367855,
8700,999921,799717,0.000985526953894209,0.055315817970607105,100204,0.0038951343601952935,0.16559219192846594,100000,0.015107217849335384,0.61379,0.0026893849487609036,0.12221865527376663,
8800,999545,799632,0.001036706947327511,0.05869199831922684,100016,0.0041874841217534745,0.18565029595264756,99897,0.0019773697975264846,0.9700091093826642,0.0014459906980578226,0.16247492609137157,
8900,1000737,800987,0.0010548869268834449,0.059919823917242106,99682,0.004521261481008041,0.21872554724022392,100068,0.0009539098779081072,0.982082184114802,0.0013900704735769303,0.16794922142381066,
9000,998469,799295,0.0010726535800542167,0.061270244402880036,99602,0.004771082121502329,0.23133069617075963,99572,0.0002466520127503619,0.9947575623669305,0.0013592165595015017,0.1713263005661668,
9100,999380,799160,0.001092220357497223,0.06193503178337254,100119,0.0051346263707864465,0.2683107102547968,100101,7.924547537681298e-05,0.9990509585318827,0.0013957303826822058,0.1764744141367648,
9200,1000546,800451,0.0011144094361781802,0.06364786851412516,100324,0.0053530381273270665,0.2834715521709661,99771,5.334586392247382e-05,0.9982860751120065,0.00143360796492478,0.17888832697347248,
9300,999655,799734,0.0011702381095405618,0.0667321884526605,99915,0.005763668608241956,0.3675023770204674,100006,1.8903826100298077e-05,0.9990900545967242,0.0015141690376387533,0.19006757331279292,
9400,999406,800015,0.0011823757580155861,0.06723373936738686,100088,0.006044681718999467,0.37690832067780355,99303,7.119824097575033e-05,0.9993857184576498,0.0015589146401599051,0.1908673752208812,
9500,1000179,799585,0.0012531100362325935,0.07161840204606139,100510,0.0062990428572353915,0.4715451198885683,100084,3.780270044428701e-06,0.9991507134007434,0.0016351704349410196,0.20462237259530544,
