Lambda,Generated Packets,Q1#,Q1 Avg Wait,Q1 Drop Rate,Q2#,Q2 Avg Wait,Q2 Drop Rate,Q3#,Q3 Avg Wait,Q3 Drop Rate,Total Avg Wait Time,Total Avg Drop Rate,
3950,299044,99503,0.0019294533358622835,0.11610705204868195,99917,0.0021378064072947707,0.07458190297947297,99624,0.0023762906952666733,0.03274311410905003,0.002147928673710939,0.07446061449151295,
4000,300636,100708,0.0020347176375523153,0.12358501807204988,100385,0.0022672671597619236,0.08003187727250087,99543,0.0025050853908361484,0.0347889856644867,0.0022681105148263645,0.07964116073923283,
4050,300436,100055,0.0020686095142943796,0.1282794463045325,100155,0.0023102085375410826,0.08109430382906495,100226,0.0025490038637995768,0.034452138167740905,0.0023094107306824555,0.08124858538923431,
4100,299392,99518,0.0021347974426976215,0.133151791635684,99855,0.0024150433447898984,0.08521355966150919,100019,0.0026863986753087755,0.03771283456143333,0.0024125421995313217,0.08527949978623343,
4150,299850,99770,0.0022754699472329267,0.14523403828806256,100197,0.002585919900028814,0.09070131840274659,99883,0.0029152899613083165,0.03983660883233383,0.0025923393698981776,0.0919026179756545,
4200,299753,100107,0.002395106390834059,0.15177759797017193,99653,0.002711851690530795,0.09733776203425888,99993,0.0030777691457504032,0.04182292760493234,0.002728134304493023,0.0969998632207184,
4250,299973,100028,0.002699640896301702,0.17686047906586155,99794,0.0031618842615098387,0.11430546926668939,100151,0.0036588813911085072,0.051572126089604695,0.0031736769234874574,0.11422027982518426,
4300,300391,100476,0.0029462884039246563,0.19417572355587404,100125,0.003466150207454921,0.12665168539325844,99790,0.0040650980902880805,0.057610983064435316,0.0034912354285714098,0.12630205299093514,
4350,300074,99703,0.002976395568807791,0.2019397610904386,100173,0.0035654358000124513,0.13263054914997055,100198,0.004218975720477781,0.05947224495498912,0.003587944630430898,0.1312309630291195,
4400,300004,99974,0.003299158115338862,0.22497849440854623,100128,0.004026100047128688,0.14827021412591881,99902,0.0047831967112949,0.06959820624211728,0.004035967176416152,0.14763469820402395,
4450,299675,99670,0.0035063311627827705,0.25306511487910105,99852,0.004367229828382594,0.16773825261386852,100153,0.00535865414513607,0.07750142282308069,0.004412239754454242,0.16595978977225329,
4500,299296,99843,0.003851008622485598,0.28959466362188635,99661,0.0049452651251632425,0.19677707428181535,99792,0.006247749624584637,0.0911696328362995,0.005014506548935863,0.1925284668020956,
4550,301045,100182,0.004442228053730237,0.3701563155057795,100453,0.0061457608182365064,0.25817048769076084,100410,0.00832589111076849,0.1255054277462404,0.0063060144788500945,0.2511883605441047,
4600,300373,100056,0.004565391635334034,0.4537159190853122,100394,0.006958146753692683,0.33477100225113054,99923,0.010858290777339658,0.16875994515777148,0.007458539882077732,0.31916650298129323,
4650,300918,100367,0.0035186815061183994,0.6985463349507308,100281,0.006387811554651814,0.5993857261096319,100270,0.01614222318257643,0.40768923905455273,0.008681156845896577,0.5685834679214936,
4700,300430,100001,0.0028204022897588455,0.8239517604823952,100465,0.00612569037811269,0.7376300204051162,99964,0.019693617634643508,0.5297407066543955,0.009540037035065629,0.6971906933395466,
4750,300400,100077,0.0021300260512441154,0.879482798245351,100559,0.005259346061726469,0.8072275977286966,99764,0.0185375752591944,0.6234914397979231,0.008626577416477254,0.7702796271637816,
4800,300494,100009,0.00020883827590274792,0.9856412922836945,100419,0.0009461616566888793,0.9756221432199086,100066,0.009190069329498361,0.9127875602102612,0.0034460315083275615,0.9580324399156056,
