Lambda,Generated Packets,Q1#,Q1 Avg Wait,Q1 Drop Rate,Q2#,Q2 Avg Wait,Q2 Drop Rate,Q3#,Q3 Avg Wait,Q3 Drop Rate,Total Avg Wait Time,Total Avg Drop Rate,
1,998944,99548,0.0004133742809893701,0.022632297986900793,99980,0.00043046604601556284,0.014092818563712743,799416,0.0004386136130360534,0.0060006304602359724,0.0004352829771072207,0.008467942146907133,
500,1000423,99605,0.0004176001107322505,0.023231765473620804,100109,0.00043030195353607027,0.014244473523858993,800709,0.0004411401941418766,0.0060683719053988405,0.000437711928861267,0.008595364160959913,
1000,1000288,100572,0.0004232150949723454,0.023107823251004255,99727,0.00043491305919070755,0.014459474365016494,799989,0.0004449295335391182,0.005897581091740011,0.0004417476724622285,0.00848155731149429,
1500,1002033,100137,0.00042718996652577713,0.02414691872135175,100429,0.0004411808505981361,0.013621563492616675,801467,0.00045126588784594315,0.0063009456409309425,0.00044784911340937353,0.00881807285787993,
2000,998543,99635,0.00043673282366682594,0.024067847643900235,100329,0.0004445995384442142,0.014611926760956453,798579,0.0004585267069135549,0.006246094625578684,0.00045495276724080415,0.008864916182878454,
2500,999143,100167,0.0004371849622739158,0.02452903650902992,99731,0.0004534546104408428,0.014488975343674484,799245,0.0004651906495934623,0.0061883402461072635,0.0004612115468999835,0.008855589239978662,
3000,1000134,100162,0.00045274412070765626,0.02476987280605419,100423,0.0004647993863444689,0.014877069993925695,799549,0.00047715097203556117,0.006457390353811962,0.0004734664434298316,0.009136775672059944,
3500,999581,100548,0.00046685281077649745,0.02553009507896726,99734,0.0004787966857274516,0.016303366956103234,799299,0.0004915112394617729,0.006618299284748261,0.00048776223964126385,0.009486975042542825,
4000,1000810,100355,0.0004790579722962094,0.02665537342434358,100317,0.0004925956541947848,0.01651763908410339,800138,0.0005090649197075954,0.006666350054615579,0.0005044051995649987,0.00965817687672985,
4500,999832,99867,0.0004998540958327442,0.027326344037569967,99398,0.0005116717262020291,0.016690476669550695,800567,0.0005285074728234589,0.007162423632250643,0.0005239717444784953,0.01012370078173133,
5000,1000227,100292,0.0005174533212321195,0.028217604594583817,100072,0.0005370317460686471,0.01859661044048285,799863,0.0005515491972911763,0.0074450249605244895,0.0005466779690795326,0.010643583906453235,
5500,1000056,100182,0.0005489621959434657,0.030764009502705077,99786,0.0005672498883258052,0.01863988936323733,800088,0.0005853299811262244,0.00802036775954645,0.0005798827485758813,0.01135836393161983,
6000,999624,100343,0.0005945018007327134,0.03304664999053247,99731,0.0006119707982316259,0.020765860163840733,799550,0.0006321174340937996,0.008452254393096116,0.0006263315489614551,0.012149568237657359,
6500,1000858,100126,0.00063384764460284,0.03655394203303837,99862,0.000658050020629846,0.0211591996955799,800870,0.000679556288114316,0.009257432542110455,0.000672837770079039,0.01317569525347252,
7000,1001846,99921,0.0007121433224707155,0.039100889702865266,100360,0.0007337739446152866,0.02469111199681148,801565,0.0007601917211535287,0.010243710740863186,0.0007527531207118123,0.014569105431373684,
7100,999048,99812,0.000717093578663029,0.039714663567506914,100338,0.000747888060879822,0.023769658554087185,798898,0.0007706110483185258,0.010189035396258346,0.0007629821207846078,0.014502806671951697,
7200,999622,99588,0.0007492818829216253,0.04229425231955657,99742,0.000771237592716395,0.024302700968498726,800292,0.0008035083343445054,0.011034722326350882,0.0007948860229550751,0.015472848736822519,
7300,1001005,99810,0.0007643184497887727,0.04360284540627192,100141,0.0008061980419834557,0.02569377178178768,801054,0.0008268798741464412,0.011227707495374844,0.0008185728675682561,0.015903017467445216,
7400,1000304,100120,0.0007878182495972624,0.044576508190171796,100082,0.0008178156563219662,0.026768050198836955,800102,0.0008475611191341956,0.011307308318189432,0.0008386054001655619,0.016184080039667943,
7500,999148,99559,0.0008153497009089968,0.046454865958878655,99886,0.000847440480821882,0.028752778167110506,799703,0.0008817979538223488,0.011774371235321114,0.0008717420340187517,0.016927422163683457,
7600,999318,100275,0.0008373239558601444,0.046432311144353026,99734,0.0008770395675545644,0.02864619888904486,799309,0.0009101747239980265,0.012300624664554009,0.000899557670699909,0.01735683736308162,
7700,1002320,100250,0.0008729423072768352,0.04909725685785536,99725,0.0009078223501782106,0.029250438706442717,802345,0.0009414658076934363,0.012613028061494743,0.0009312648990839446,0.01791743155878362,
7800,1000464,99957,0.0008722211760887907,0.04969136728793381,100763,0.0009138491889301932,0.03020950150352808,799744,0.0009516041751596938,0.012761583706786171,0.000939870427503045,0.018208551232228247,
7900,998880,99976,0.0009005622780444059,0.051332319756741615,100129,0.0009482514286152829,0.032498077480050735,798775,0.0009883232955937456,0.013254045256799475,0.0009755226073637008,0.018994273586416786,
8000,1000472,99666,0.0009745574950426917,0.055716091746433084,99674,0.0010174847687036965,0.03310793185785661,801132,0.001064439708066771,0.014458291517502733,0.001050807755079275,0.02042635875866591,
8100,1000923,100170,0.0010032426352621017,0.05480682839173405,100126,0.0010537920191580927,0.03569502426942053,800627,0.0011052151982597154,0.01486709791201146,0.0010898659767250077,0.020947665304923556,
8200,1000049,100256,0.0010324875193000944,0.058350622406639005,99511,0.001089913328615166,0.03629749474932419,800282,0.0011377870735123237,0.015618244568789501,0.001122466947862881,0.02195992396372578,
8300,1001140,99828,0.0010858280250363199,0.06292823656689506,100151,0.0011385095068409557,0.038451937574262865,801161,0.0011976439188872972,0.01626264883088418,0.001180578645746503,0.023135625387058753,
8400,1000302,99794,0.00112895834308554,0.06636671543379362,100488,0.001201726759921723,0.04019385399251652,800020,0.001252626951857196,0.017010824729381764,0.0012351759784201782,0.024263672370943973,
