Lambda,Generated Packets,Q1#,Q1 Avg Wait,Q1 Drop Rate,Q2#,Q2 Avg Wait,Q2 Drop Rate,Q3#,Q3 Avg Wait,Q3 Drop Rate,Total Avg Wait Time,Total Avg Drop Rate,
1,100126,33411,0.0004158517802707665,0.02307623237855796,33323,0.00043032948980222804,0.014404465384269123,33392,0.00044556825942672866,0.005809774796358409,0.0004305805558804261,0.014431815911950942,
100,99685,33207,0.00042055774188263844,0.023338452735868945,33245,0.00043276858431160446,0.014197623702812454,33233,0.0004376167544629084,0.005927842806848614,0.00043031720039325775,0.014485629733661033,
500,99387,33021,0.00042329456084918746,0.02343962932679204,33165,0.0004356137299601039,0.01453339363787125,33201,0.0004410866721935293,0.006415469413571881,0.00043334900592054463,0.014780605109320132,
1000,99475,33393,0.0004306214900562144,0.02287904650675291,32998,0.0004357320228144559,0.014697860476392509,33084,0.00044544013161058757,0.00577318341192117,0.00043724523770277164,0.014475998994722293,
1500,99627,33189,0.00043441447550982226,0.023019675193588236,33256,0.0004441359988170794,0.014794322828963195,33182,0.0004527697498053082,0.0067807847628232176,0.0004437730197877661,0.01486544812149317,
2000,100462,33631,0.0004334362448965481,0.025690583092979693,33358,0.00044658224950442027,0.013939684633371306,33473,0.0004598899575945728,0.006243838317449885,0.0004466154524262662,0.0153092711672075,
2500,100194,33267,0.00044168919511242816,0.024528812336549733,33651,0.00045273781423307017,0.01468009865977237,33276,0.0004698243441519857,0.006761630003606202,0.0004547440916278794,0.015320278659400763,
3000,99733,33482,0.0004494073046877467,0.026013977659638015,33064,0.00046835767097202173,0.016452939753205904,33187,0.0004805755566201961,0.006659234037424293,0.0004660613278065288,0.01640379814103657,
3500,99959,33248,0.000463296637611602,0.024993984600577477,33421,0.0004787927270420981,0.016516561443403847,33290,0.0004929549529914844,0.007269450285370982,0.0004783550127839614,0.016256665232745427,
4000,99883,33179,0.00048493097274721633,0.026733777389312516,33317,0.0005060705224652514,0.015487588918570099,33387,0.0005102704084432881,0.006679246413274628,0.0005004522738449105,0.016279046484386734,
4500,100033,33432,0.0004964898513678777,0.026232352237377365,33372,0.0005126663282053652,0.017619561308881697,33229,0.0005273029926223322,0.0068614764211983505,0.0005121220053147218,0.01692441494306879,
5000,99999,33470,0.0005232523708273908,0.02922019719151479,33289,0.0005415448541951341,0.01817417164829223,33240,0.0005576246516550091,0.00776173285198556,0.0005407672769118426,0.018410184101841018,
5500,100176,33726,0.0005545788012499516,0.03187451817588804,33217,0.0005801525015196471,0.018905981876749856,33233,0.0005955760267093334,0.008936900069208317,0.0005766593634160333,0.019964861843156045,
6000,99782,33249,0.0006053925322582858,0.03359499533820566,33331,0.0006245751778473439,0.020821457502025142,33202,0.0006453564010710014,0.009547617613396783,0.0006250980616368205,0.0213264917520194,
6500,100029,33180,0.0006557423823834308,0.035322483423749246,33390,0.000677519062645238,0.023210542078466605,33459,0.000708349212933821,0.009743267880092053,0.0006806081242915535,0.0227234102110388,
7000,99732,32901,0.0006936038509094287,0.03917814048205222,33379,0.0007297942958095773,0.025105605320710628,33452,0.0007494867436986872,0.009356690182948702,0.000724460500629771,0.0244655677214936,
7100,99943,33325,0.000743019785838697,0.04051012753188297,33427,0.0007645162513800645,0.024740479253298232,33191,0.0007915618727688937,0.011117471603748003,0.0007663303004415342,0.025474520476671703,
7200,100162,33302,0.0007817348628265277,0.04510239625247733,33519,0.0008178706472869345,0.026611772427578388,33341,0.0008440336909543361,0.012387150955280285,0.0008145650837480173,0.028024600147760627,
7300,100320,33325,0.0007745418642933238,0.04381095273818455,33267,0.0008001656963882149,0.02669311930742177,33728,0.000830559452076407,0.010673624288425047,0.0008018722991323398,0.026993620414673045,
7400,99836,33272,0.0007946200599653965,0.044301514787208465,33194,0.0008225405163054576,0.025908296680122914,33370,0.0008562866201524554,0.011956847467785437,0.0008245151353008766,0.027374894827517128,
7500,99580,33174,0.000834566535982479,0.047989389280762046,33094,0.0008687647764654213,0.02897806248866864,33312,0.0009156970048823774,0.012818203650336216,0.0008730720064638666,0.029905603534846354,
7600,100068,33514,0.0008467006323274917,0.04777108074237632,33292,0.0008925159320462687,0.029857022708158116,33262,0.0009241472010360322,0.01307798689194877,0.0008876858696323265,0.030279410001199186,
7700,99672,33140,0.0008424633662977875,0.04484007242003621,33204,0.0008655235531438793,0.029153114082640645,33328,0.0009015153020967552,0.011311809889582334,0.0008698910627455793,0.02840316237258207,
7800,99840,33078,0.0008714878204851165,0.0485519076123103,33464,0.0009118904682427572,0.030121922065503227,33298,0.0009586103763409875,0.013874707189620998,0.0009140863888890701,0.030809294871794873,
7900,100005,33111,0.0009471959467582181,0.051523662831083325,33489,0.0009796201463672758,0.03215981367016035,33405,0.001035264951060055,0.013710522376889687,0.0009874719240534657,0.03240837958102095,
8000,99961,33377,0.0009792097774372532,0.05437876381939659,33118,0.0010255204945843848,0.033969442599190776,33466,0.0010736611786618866,0.01431303412418574,0.0010261743828719997,0.034203339302327905,
8100,99988,33113,0.0010085594494167738,0.05466131126747803,33288,0.0010516575061004978,0.03559841384282624,33587,0.0010988523836797332,0.01461875130258731,0.0010532379797801993,0.03486418370204424,
8200,99975,33571,0.0010656965314308783,0.05966459146286974,33282,0.001116099839629457,0.037467700258397935,33122,0.0011807527075202307,0.016726043113338567,0.0011205943915748794,0.03804951237809452,
8300,100198,33229,0.001138124809726018,0.06316771494778657,33698,0.001174428915002788,0.041130037390943085,33271,0.0012611737240610912,0.0183943975233687,0.0011911930962033859,0.040889039701391246,
8400,100012,33280,0.0012297853264135368,0.06932091346153846,33572,0.0012856442386929411,0.04164184439413797,33160,0.001357251073399774,0.01770205066344994,0.0012907986005517194,0.042914850217973845,
8500,99570,32943,0.0012019872593520972,0.06866405609689463,33378,0.001289664665775354,0.04230331355982983,33249,0.0013580414103428393,0.01795542723089416,0.0012834891267608207,0.04289444611830873,
8600,99501,33052,0.0013035415584180606,0.07533583444269636,33344,0.0014174882982545597,0.04858445297504799,33105,0.0014725339650387018,0.020691738408095454,0.0013979520036827852,0.04819047044753319,
8700,100218,33174,0.001334382923804642,0.07777174896002893,33457,0.0014042865101019032,0.04809158023731955,33587,0.0015093458651815317,0.020752076696340847,0.0014163566670321289,0.04875371689716418,
