Lambda,Generated Packets,Q1#,Q1 Avg Wait,Q1 Drop Rate,Q2#,Q2 Avg Wait,Q2 Drop Rate,Q3#,Q3 Avg Wait,Q3 Drop Rate,Total Avg Wait Time,Total Avg Drop Rate,
1,99934,33248,0.00044580200718538534,0.023369826756496632,33222,0.0004620186695056854,0.015321172716874361,33464,0.00046962006716146646,0.006454697585464977,0.0004591688044180048,0.015029919747033042,
100,100202,33297,0.0004534816492284329,0.0249572033516533,33523,0.00046420256316645145,0.016078513259553142,33382,0.0004675539043755332,0.005871427715535319,0.0004617565062099771,0.015628430570248097,
500,99811,33152,0.00045534278323184355,0.025880791505791506,33325,0.00046755700919374544,0.014793698424606152,33334,0.0004767216983439303,0.006629867402651947,0.00046656082369358234,0.015749767059742913,
1000,99978,33302,0.00045153156385991576,0.02366224250795748,33162,0.00047727873538477795,0.015318738314938785,33514,0.0004820306997590209,0.005907978755147102,0.0004702954493410258,0.014943287523255116,
1500,99844,33313,0.00046073997261886565,0.02587578422837931,33066,0.00046661515386648176,0.015121272606302546,33465,0.00048401905759447723,0.006245330942776035,0.0004704882130924254,0.01573454589159088,
2000,99370,33012,0.00046648201172224,0.025748212771113534,32990,0.00048814715462683843,0.01715671415580479,33368,0.0005030248984953257,0.00695276912011508,0.0004859455933894112,0.01658448223810003,
2500,99489,32912,0.0004717580650643135,0.025340301409820125,33315,0.0004875882972964261,0.016178898394116764,33262,0.0005103055976996435,0.005862545848114966,0.0004899465302949374,0.015760536340700983,
3000,99979,33410,0.000487026783204847,0.026099970068841665,33328,0.000507584024571057,0.01575252040326452,33241,0.0005378280405292709,0.0067085827742847685,0.0005107699326159667,0.016203402714570058,
3500,99634,33288,0.0004907159839104143,0.02790795481855323,33356,0.0005212209862972696,0.0164887876244154,32990,0.0005495670794214015,0.006153379812064262,0.0005204149069740621,0.016881787341670514,
4000,100334,33162,0.0005099128312842105,0.02644593209094747,33768,0.000533520021600591,0.016139540393271735,33404,0.0005935176161238131,0.006945276014848521,0.0005456923460587211,0.016484940299400005,
4500,99612,33477,0.0005357177680369739,0.026495803088687757,33208,0.0005788673935743884,0.015357745121657431,32927,0.0006611221480456699,0.006225893643514441,0.0005915554460817145,0.016082399710878208,
5000,100108,33254,0.0005458595474105253,0.025651049497804775,33414,0.0005970290767461424,0.015562339139282936,33440,0.0007131147273925837,0.007356459330143541,0.0006188086810643777,0.016172533663643265,
5500,99611,32870,0.0005714710224747109,0.026559172497718286,33424,0.0006447130620431739,0.016335567257060795,33317,0.000834963852521883,0.00675330912146952,0.000684177777242944,0.016504201343225146,
6000,100095,33416,0.000625577427745989,0.026604022025377067,33466,0.0007472554488902518,0.015687563497280822,33213,0.0010569512122282475,0.00683467317014422,0.0008093957419437378,0.01639442529596883,
6500,100022,33435,0.0006549292310394091,0.028024525198145654,33309,0.0008350769304413326,0.01624185655528536,33278,0.0013181995391355636,0.006941522928060581,0.0009355959746778342,0.017086241026974067,
7000,99640,33443,0.0007105895137287525,0.026313428819184883,33065,0.0009309804656945315,0.015938303341902313,33132,0.0016965750596420292,0.0073041168658698535,0.0011115820863295785,0.016549578482537134,
7100,99730,33337,0.0007442455595197939,0.029336772954974954,33187,0.0010034275434139812,0.0160002410582457,33206,0.0018603106842683171,0.007016804192013492,0.0012020970689141247,0.017467161335606135,
7200,100113,33401,0.0007406860591193474,0.02955001347265052,33134,0.0010326898316733442,0.016810526951167984,33578,0.0020148028531430952,0.007356006909285842,0.0012646694250112206,0.017889784543465882,
7300,100561,33490,0.0007970280994445044,0.02881457151388474,33300,0.001172063041918144,0.018378378378378378,33771,0.0026589199528182293,0.006840188327263037,0.0015464897532134173,0.017979137041198873,
7400,99996,33471,0.0008046992224534753,0.027665740491768995,33301,0.0011883306343894776,0.01666616618119576,33224,0.002547133370226944,0.007073200096315916,0.0015113869077059523,0.0171606864274571,
7500,99925,33248,0.0008612740312839181,0.027851299326275263,33361,0.0013267619661483558,0.016726117322622223,33316,0.003311167648630152,0.007083683515428023,0.0018335011891575173,0.017212909682261697,
7600,100225,33333,0.000850954192464973,0.027030270302703028,33364,0.001290832905861624,0.016784558206450067,33528,0.003160060863600789,0.00793366738248628,0.0017698451065443761,0.017231229733100525,
7700,100465,33718,0.0009122307862554779,0.029776380568242482,33444,0.001567993648603594,0.015966989594546108,33303,0.004869105393742889,0.006876257394228748,0.002442187768503262,0.017588214801174538,
7800,100430,33481,0.0009913787727026237,0.026851049849168186,33489,0.0018314011563498342,0.01809549404282003,33460,0.005608265864849841,0.008009563658099223,0.0028096855705638745,0.01765408742407647,
7900,100114,33219,0.0009681106797099822,0.02932056955356874,33547,0.0017081930391708575,0.01767669240170507,33348,0.005552641676554937,0.00743672783975051,0.002743211890286131,0.018129332560880597,
