Lambda,Generated Packets,Q1#,Q1 Avg Wait,Q1 Drop Rate,Q2#,Q2 Avg Wait,Q2 Drop Rate,Q3#,Q3 Avg Wait,Q3 Drop Rate,Total Avg Wait Time,Total Avg Drop Rate,
7200,1000568,99511,0.0005030888782444316,0.02827828079307815,801198,0.0009150020155816003,0.03028090434574225,99859,0.0028843353935962706,0.042409797814919034,0.001070579421200812,0.03129222601562313,
7300,1001801,100219,0.0005097372350454059,0.028248136580887855,801232,0.0009278653239597236,0.03035575214170178,100350,0.003079854343652874,0.04633781763826607,0.0011016001467272355,0.0317458257677922,
7400,999524,100049,0.0005102616924770637,0.028845865525892314,799985,0.0009623411159008929,0.03166184365956862,99490,0.0034876284290192125,0.05343250577947532,0.0011684499642607205,0.0335469683569379,
7500,1000885,99600,0.000510781778774036,0.028072289156626507,801122,0.0009860593910981374,0.03279525465534588,100163,0.0037323352872265583,0.05562932420155147,0.001213595603946194,0.034610369822706905,
7600,999864,99356,0.000509833277933426,0.02880550746809453,800997,0.0010163791999511233,0.03387902826102969,99511,0.0040466085141838614,0.061520836892403855,0.0012676261421958833,0.03612591312418489,
7700,1000443,100295,0.0005124714957683229,0.028087142928361335,799685,0.0010653928098827107,0.035799095894008266,100463,0.004667202248063144,0.07279296855558763,0.0013716504761253723,0.03874083780885068,
7800,1000528,99844,0.0005169308258379353,0.02935579504026281,800524,0.001108403059125894,0.03712068595070229,100160,0.005339539620299545,0.08331669329073482,0.0014729462646201666,0.04097036764588297,
7900,999520,99897,0.0005184705514227356,0.028199045016366858,800030,0.0011429211388474018,0.037801082459407775,99593,0.006105542622026299,0.1024067956583294,0.0015749901530164696,0.043278773811429486,
8000,998977,100000,0.0005161441168600624,0.02812,799075,0.0011759495457746667,0.0394869067359134,99902,0.0066885589456435225,0.1099277291745911,0.0016611861041481116,0.04539343748654874,
8100,1000301,99848,0.0005197021473477618,0.027792244211201026,800183,0.0012519776605602088,0.042167854103373856,100270,0.007687439068869366,0.13395831255609852,0.0018239729599430203,0.0499339698750676,
8200,999379,99961,0.0005188106824893374,0.028721201268494714,799469,0.0012717259049944995,0.04294975790180732,99949,0.008345538609124046,0.14343315090696254,0.0019038768181197717,0.05157602871383129,
8300,1000500,100237,0.0005186906864366801,0.029539990223171084,799977,0.001335534791764027,0.04504129493722944,100286,0.009627401257270171,0.1796661547972798,0.0020848402568055826,0.056982508745627186,
8400,1001042,99999,0.0005217818803555441,0.02968029680296803,800983,0.0014329748133650665,0.04834309841781911,100060,0.011513254295097473,0.2334899060563662,0.002349534141379451,0.06498528533268334,
8500,1001125,99954,0.0005252722383264097,0.029303479600616283,801363,0.001517464801546369,0.051673211765454606,99808,0.013613256979114863,0.28439604039756333,0.002624302818971406,0.07264127856161819,
8600,999319,100572,0.0005272206008941566,0.02975977409219266,799102,0.0016124869420163829,0.05454497673638659,99645,0.015404935645739718,0.39087761553514977,0.002878550275769771,0.08558728494104485,
8700,998966,99797,0.0005326696046112143,0.029840576370031163,799122,0.0017331227522051453,0.05879077287322837,100047,0.015211507125160218,0.5935110498065909,0.002963064810884397,0.10945117251237779,
8800,999212,99581,0.0005246415004593969,0.03009610267018809,799000,0.0017746087691345547,0.06104881101376721,100631,0.011699324884772776,0.7336804761952083,0.0026495593470407357,0.12570505558380005,
8900,999076,100104,0.0005303584883723705,0.029099736274274753,799309,0.0020143849305808517,0.06944373202353533,99663,0.0010441118730595959,0.9885614520935553,0.001768900796538443,0.1570881494500919,
9000,1000664,99429,0.00053053687929683,0.028673726981061864,800419,0.002073663249465508,0.07126392551900942,100816,0.00015936852010513226,0.9957546421202984,0.0017274700724403532,0.16017364469991927,
9100,999825,99807,0.0005287921372334369,0.02910617491759095,799850,0.0022446433167859037,0.07832468587860224,100168,0.00014689299592921895,0.9985424486862071,0.0018631951505396478,0.1656039806966219,
9200,999435,100367,0.000525072296570147,0.03099624378530792,799175,0.002417166482167158,0.08467732348984891,99893,0.0001214894663432571,0.9985884896839619,0.001997703604373704,0.1706314067448108,
9300,998459,99921,0.0005277658504938735,0.028902833238258225,798990,0.002555842314174513,0.09000237800222781,99548,0.0001637663940647725,0.9984530075943263,0.002114388231410459,0.1744618457042302,
9400,1000205,100100,0.000534321816468841,0.0297002997002997,799823,0.0029913977923586243,0.10791637649830024,100282,9.988070695762185e-05,0.9987634869667538,0.0024555872119828535,0.18940617173479438,
9500,999613,99595,0.000530843906358962,0.029780611476479743,800456,0.0032761838122177026,0.11991664751091878,99562,4.914487774715859e-05,0.9991060846507703,0.0026812409910281433,0.19850382097871877,
