Lambda,Generated Packets,Q1#,Q1 Avg Wait,Q1 Drop Rate,Q2#,Q2 Avg Wait,Q2 Drop Rate,Q3#,Q3 Avg Wait,Q3 Drop Rate,Total Avg Wait Time,Total Avg Drop Rate,
1,999619,100111,0.0004482339738004022,0.02458271318836092,799530,0.00046081717578066723,0.01511137793453654,99978,0.0004749666195099242,0.0064414171117645885,0.0004609721509779348,0.015192788452400364,
500,999445,99926,0.00045443205381168666,0.025028521105618158,799993,0.0004643635638936346,0.015322634073048139,99526,0.00047678222794152875,0.006701766372606153,0.00046460726302823284,0.01543456618423225,
1000,999028,100463,0.00045615256233793347,0.024367179956800017,798894,0.0004682090038938866,0.015293643462086334,99671,0.00047888312144843154,0.006310762408323384,0.00046806153423612336,0.015309881204530805,
1500,999277,99842,0.0004611903787244953,0.025289958133851487,799445,0.0004741035338028541,0.01523181707309446,99990,0.000491362182966116,0.00646064606460646,0.0004745402666612166,0.015359104632649405,
2000,998309,99517,0.0004591386710476368,0.024719394676286463,798822,0.0004816884274952588,0.015531620310907811,99970,0.0004998827099772394,0.007172151645493648,0.00048126250556860796,0.015610397181634143,
2500,1001393,100400,0.0004717508457532645,0.02560756972111554,800954,0.0004898638719670028,0.01563135960367262,100039,0.0005134361483156491,0.006397504973060506,0.0004904027204728105,0.01570911719974076,
3000,999529,100158,0.00048635256470529604,0.02554963158210028,799342,0.0005054491012744976,0.015466471172539414,100029,0.0005374134212536862,0.0071179357986184,0.0005067343947012043,0.015641367083896515,
3500,1000404,100216,0.0004965609170642756,0.025425081823261756,800022,0.0005228734268972985,0.015805815340078147,100166,0.0005659366191549907,0.007208034662460316,0.0005245492830816645,0.01590857293653364,
4000,999128,100232,0.0005077840620591043,0.02686766701253093,798406,0.000543963510661388,0.01591796654834758,100490,0.0006043414101605185,0.006955916011543438,0.0005464066777314492,0.016115052325627946,
4500,1001963,100649,0.0005263344035047355,0.02742203101868871,801202,0.0005764590747331685,0.0158349579756416,100112,0.0006694023846878043,0.006782403707847211,0.0005807104718523363,0.016094406679687773,
5000,998374,100109,0.0005508463885544778,0.026670928687730373,798305,0.0006115342326711851,0.016260702363131884,99960,0.0007360900726921215,0.006872749099639856,0.0006179198180147921,0.0163646088539966,
5500,1000753,100443,0.0005874655482598361,0.027408579990641457,800390,0.0006794939919195163,0.016340783867864417,99920,0.0008916987178598899,0.006905524419535628,0.0006914448761531225,0.016509568295073808,
6000,1000053,100150,0.0006315896917107485,0.026789815277084374,799853,0.0007747409647189851,0.01650803335112827,100050,0.0011275603277769218,0.006836581709145428,0.0007957028310222697,0.01657012178354547,
6500,1000761,100062,0.0006923178161972502,0.026893326137794566,800908,0.0009039096290327697,0.01648379089733153,99791,0.0014981909861542053,0.006774157990199517,0.0009420122638602277,0.01655640057915926,
7000,999157,99535,0.0007760875008461316,0.026513286783543477,799969,0.001117723049856573,0.016789400589272835,99653,0.002192090136719263,0.0072250709963573604,0.001190843899669322,0.016804165911863702,
7100,1000044,99996,0.0007943336043557592,0.0281611264450578,800162,0.0011821642775995751,0.017094038457212416,99886,0.0023714455966057832,0.0069479206295176505,0.001262171795097383,0.017187243761274503,
7200,999514,100168,0.000834500186698871,0.027753374331123713,799588,0.0012743640467617412,0.016819912254811227,99758,0.0027630968928523004,0.007347781631548347,0.0013788675635964473,0.016970247540304587,
7300,999269,99424,0.0008705629513061649,0.026482539427100098,799720,0.001360199339024931,0.01686215175311359,100125,0.0030970075173065003,0.007630461922596754,0.0014855072497455485,0.016894349769681637,
7400,1000618,100170,0.0009079205834682684,0.027802735349905162,800467,0.0014812406900781155,0.016740227891968065,99981,0.0034089077071260483,0.007271381562496874,0.0016164577269017185,0.01690155483910943,
7500,1000451,99723,0.0009349940897247874,0.02831844208457427,800388,0.0015820678226063777,0.017035487788422614,100340,0.003979102455505455,0.00727526410205302,0.001757978807952924,0.017181251255683688,
7600,1000426,99650,0.0010051720784253191,0.028600100351229302,800709,0.0017797393809370022,0.017174778852242202,100067,0.004765661522674459,0.007075259576084024,0.0020012516559697875,0.017302629080011914,
7700,1001192,100248,0.0010292215491984455,0.02748184502433964,801008,0.0018479236145279862,0.01714964145177077,99936,0.0048905119165989054,0.006664265129682997,0.002069650176376918,0.017137572014159122,
7800,1001173,99799,0.001072983200852526,0.02839707812703534,801082,0.0020226374135274205,0.016748597521851694,100292,0.005721871621782698,0.006810114465759981,0.002298542832914082,0.01691415969068283,
7900,1001093,99574,0.0012811201220281863,0.027587522847329623,801004,0.002552241521229801,0.01707856639916904,100515,0.007989188245128766,0.007680445704621201,0.0029717071030974517,0.017180222017335052,
8000,999957,99804,0.0013230451987626634,0.02839565548475011,800128,0.002815580123106521,0.01727098664213726,100025,0.009385087994076263,0.007328167958010497,0.003323756043875686,0.017386747630148098,
8100,999141,99989,0.0014177230930816052,0.028043084739321326,798947,0.00305274371928943,0.017352840676540495,100205,0.010298590235457285,0.007205229279976049,0.0036158133688770906,0.01740495085278254,
