Lambda,Generated Packets,Q1#,Q1 Avg Wait,Q1 Drop Rate,Q2#,Q2 Avg Wait,Q2 Drop Rate,Q3#,Q3 Avg Wait,Q3 Drop Rate,Total Avg Wait Time,Total Avg Drop Rate,
1,1001726,100739,0.00042095865976736794,0.02320848926433655,800293,0.00043021527073610943,0.013952389937185505,100694,0.000440258626914264,0.006514787375613244,0.0004302939389294308,0.014135601951032518,
500,1001372,100315,0.0004260532198804036,0.023486019040023925,800218,0.00043339383394551666,0.01422737304084637,100839,0.00044799232481285833,0.005632741300488898,0.0004341285494364907,0.014289394950128424,
1000,999126,100269,0.0004197878327458483,0.022818617917801116,799138,0.00043805566011041204,0.014195295430826716,99719,0.0004489882177323133,0.006077076585204425,0.00043731349839254993,0.014250454897580485,
1500,999678,100170,0.00042981790257320203,0.02316062693421184,799735,0.0004429517053141474,0.014506055130762065,99773,0.0004515394035909682,0.006013650987742175,0.00044249276493495967,0.014525677268080323,
2000,1001060,100544,0.0004383110486058968,0.024327657542966265,800801,0.0004492007721837796,0.014923807537702874,99715,0.0004576293990003795,0.006127463270320413,0.00044894660575579945,0.014992108365132959,
2500,999350,99940,0.00044588889751051775,0.024564738843305983,799114,0.00045694783085457674,0.015146775053371609,100296,0.0004680943519493925,0.0059224694903086865,0.00045696056081036116,0.0151628558563066,
3000,999918,99976,0.00045601528281802523,0.02509602304553093,800337,0.00046833233651289623,0.015371024955737396,99605,0.0004803687270729633,0.006324983685557954,0.00046829980876715534,0.015442266265833799,
3500,998599,99296,0.0004654642103000772,0.024975829842088303,799035,0.0004812798299283605,0.015745242699005676,100268,0.0004939083444162887,0.006602305820401324,0.00048097521128170494,0.01574505882741721,
4000,1001300,100193,0.0004890249514248335,0.02718752807082331,800644,0.0004991312401102833,0.01611577679967626,100463,0.0005094465199461643,0.006669121965300658,0.0004991549338842679,0.016275841406171977,
4500,998927,99892,0.0004996566231608076,0.02735954831217715,799167,0.0005166534709960748,0.017097803087464822,99868,0.0005284992377740214,0.00754996595506068,0.0005161380818961849,0.017169422790654372,
5000,1000258,99701,0.000527131373754572,0.02927753984413396,800614,0.0005430991466331202,0.01788377420329897,99943,0.0005603993658778995,0.007634351580400828,0.0005432361441759683,0.017995357197842957,
5500,998675,100590,0.000557594587664253,0.031195943930808233,798643,0.0005728222500847019,0.019013501652177505,99442,0.0005908012666209463,0.007833712113593854,0.0005730787086918797,0.019127343730442836,
6000,999641,99543,0.0005975090321761737,0.03407572606813136,799772,0.000623573293548668,0.020588367684790165,100326,0.0006437762145464492,0.008651795147818112,0.0006230054531761894,0.020733443306146907,
